CpG alpha ishvCpG
cg09582351 0.883558209820115 hvCpGs
cg09584650 0.899910502386731 hvCpGs
cg09586646 0.944640120838064 hvCpGs
cg09601159 0.999999971402726 hvCpGs
cg09602803 0.966414057052953 hvCpGs
cg09619624 0.903683211658167 hvCpGs
cg09626521 0.919970506599079 hvCpGs
cg09628704 0.90101085280835 hvCpGs
cg09640425 0.999999971402726 hvCpGs
cg09690449 0.926757662659573 hvCpGs
cg09737019 0.95549140996527 hvCpGs
cg09739413 0.979501051368632 hvCpGs
cg09745688 0.942642063117244 hvCpGs
cg09777637 0.927125166863129 hvCpGs
cg09817162 0.999999971402726 hvCpGs
cg09826364 0.999999971402726 hvCpGs
cg09883286 0.923029171292914 hvCpGs
cg09884451 0.999999971402726 hvCpGs
cg09888468 0.990396951029519 hvCpGs
cg09894276 0.925495009947998 hvCpGs
cg09933458 0.866798948571827 hvCpGs
cg09953520 0.857600192762036 hvCpGs
cg09955645 0.878134763497078 hvCpGs
cg09974661 0.818913011046564 hvCpGs
cg09976142 0.740263683346068 hvCpGs
cg09978860 0.979190036288668 hvCpGs
cg10016788 0.768605858419405 hvCpGs
cg10047845 0.999999971402726 hvCpGs
cg10057126 0.999999971402726 hvCpGs
cg10070864 0.999999971402726 hvCpGs
cg10071929 0.999999971402726 hvCpGs
cg10090844 0.999999971402726 hvCpGs
cg10104252 0.948062082603466 hvCpGs
cg10110474 0.827706848060294 hvCpGs
cg10143960 0.999999971402726 hvCpGs
cg10173694 0.666081418888615 hvCpGs
cg10210594 0.79063664747482 hvCpGs
cg10225865 0.846092958457149 hvCpGs
cg10257302 0.792711447600768 hvCpGs
cg10279314 0.999999971402726 hvCpGs
cg10296238 0.999999971402726 hvCpGs
cg10315903 0.957779208461207 hvCpGs
cg10455971 0.999999971402726 hvCpGs
cg10463207 0.999999971402726 hvCpGs
cg10502220 0.850145094286189 hvCpGs
cg10516993 0.576930277268891 hvCpGs
cg10517650 0.914466927586836 hvCpGs
cg10519437 0.967188884439144 hvCpGs
cg10553748 0.938043990697848 hvCpGs
cg10589385 0.955716685409254 hvCpGs
cg10602537 0.708532506400741 hvCpGs
cg10622551 0.999999971402726 hvCpGs
cg10667338 0.999999971402726 hvCpGs
cg10676327 0.71555396564497 hvCpGs
cg10687087 0.999999971402726 hvCpGs
cg10714510 0.918121271160028 hvCpGs
cg10742917 0.999999971402726 hvCpGs
cg10828284 0.828544423664771 hvCpGs
cg10831901 0.921167226384867 hvCpGs
cg10854819 0.881172505315381 hvCpGs
cg10862468 0.975390367412125 hvCpGs
cg10871120 0.990618018749886 hvCpGs
cg10875695 0.905691645521107 hvCpGs
cg10881764 0.999999971402726 hvCpGs
cg10932486 0.765340101083867 hvCpGs
cg10963061 0.916180071330365 hvCpGs
cg10987071 0.502477784211523 hvCpGs
cg10995755 0.943952848478197 hvCpGs
cg11002686 0.999999971402726 hvCpGs
cg11055991 0.91161774766703 hvCpGs
cg11061422 0.833262646014768 hvCpGs
cg11071193 0.959775213183049 hvCpGs
cg11072645 0.914051084504051 hvCpGs
cg11074933 0.939328420888735 hvCpGs
cg11103390 0.999999971402726 hvCpGs
cg11123440 0.999999971402726 hvCpGs
cg11146691 0.652228550318185 hvCpGs
cg11168104 0.867267375895822 hvCpGs
cg11174255 0.999999971402726 hvCpGs
cg11229771 0.999999971402726 hvCpGs
cg11229864 0.950695310128926 hvCpGs
cg11240062 0.999999971402726 hvCpGs
cg11256152 0.999999971402726 hvCpGs
cg11309454 0.966899419042028 hvCpGs
cg11335335 0.86846527260092 hvCpGs
cg11336860 0.993818245096411 hvCpGs
cg11342198 0.903009084071144 hvCpGs
cg11360755 0.778918309595497 hvCpGs
cg11382082 0.948618134941242 hvCpGs
cg11388673 0.925272137910143 hvCpGs
cg11440486 0.999999971402726 hvCpGs
cg11445109 0.942666476328792 hvCpGs
cg11445191 0.817743901225312 hvCpGs
cg11480278 0.999999971402726 hvCpGs
cg11510586 0.825562883276327 hvCpGs
cg11519983 0.926757829283583 hvCpGs
cg11556592 0.827429400849953 hvCpGs
cg11557463 0.862012130054901 hvCpGs
cg11586189 0.999999971402726 hvCpGs
cg11595575 0.965361309159188 hvCpGs
cg11628972 0.763755457135623 hvCpGs
cg11715858 0.870302095360207 hvCpGs
cg11737298 0.891639461423702 hvCpGs
cg11747462 0.92468360406154 hvCpGs
cg11766577 0.999999971402726 hvCpGs
cg11775292 0.939399274091271 hvCpGs
cg11779808 0.999999971402726 hvCpGs
cg11783602 0.815787544358121 hvCpGs
cg11787508 0.942500707455157 hvCpGs
cg11799593 0.784805592505333 hvCpGs
cg11821245 0.948648205640783 hvCpGs
cg11872743 0.964499689726236 hvCpGs
cg11940040 0.999999971402726 hvCpGs
cg11945929 0.999999971402726 hvCpGs
cg11965913 0.865885077395062 hvCpGs
cg12003941 0.965583521803887 hvCpGs
cg12031962 0.999028967474083 hvCpGs
cg12033622 0.870417688705199 hvCpGs
cg12064134 0.836541667689313 hvCpGs
cg12075247 0.825978626356275 hvCpGs
cg12078775 0.840187876965487 hvCpGs
cg12081754 0.968601753801607 hvCpGs
cg12133451 0.999999971402726 hvCpGs
cg12156287 0.913372473025707 hvCpGs
cg12159023 0.931479067146374 hvCpGs
cg12193833 0.952494411784912 hvCpGs
cg12194929 0.818465640301903 hvCpGs
cg12197752 0.990330503689229 hvCpGs
cg12289045 0.987048143726222 hvCpGs
cg12384790 0.974819622456451 hvCpGs
cg12384932 0.869032777511575 hvCpGs
cg12440927 0.915636207685164 hvCpGs
cg12454169 0.899887876340316 hvCpGs
cg12483005 0.992285715786921 hvCpGs
cg12489353 0.827764108100654 hvCpGs
cg12492653 0.803433930626504 hvCpGs
cg12552293 0.93419570955628 hvCpGs
cg12564567 0.999999971402726 hvCpGs
cg12566078 0.999999971402726 hvCpGs
cg12580445 0.926912216425843 hvCpGs
cg12586386 0.802238142483353 hvCpGs
cg12590608 0.954171265122962 hvCpGs
cg12648671 0.999999971402726 hvCpGs
cg12649455 0.911323785799215 hvCpGs
cg12689832 0.82482896444534 hvCpGs
cg12733396 0.999999971402726 hvCpGs
cg12744031 0.844876089281451 hvCpGs
cg12754571 0.999999971402726 hvCpGs
cg12850892 0.999999971402726 hvCpGs
cg12870014 0.775502416760753 hvCpGs
cg12884551 0.810356518681798 hvCpGs
cg12944343 0.999999971402726 hvCpGs
cg12950816 0.92245403453391 hvCpGs
cg12954512 0.870536625799651 hvCpGs
cg13023646 0.999999971402726 hvCpGs
cg13105599 0.895164959979321 hvCpGs
cg13106484 0.856905826782685 hvCpGs
cg13126279 0.986127123759592 hvCpGs
cg13126871 0.948444602676125 hvCpGs
cg13132497 0.999999971402726 hvCpGs
cg13159946 0.748056894436219 hvCpGs
cg13207180 0.880563444813968 hvCpGs
cg13207630 0.975296706651221 hvCpGs
cg13208088 0.863913364953085 hvCpGs
cg13221347 0.930084868944575 hvCpGs
cg13229782 0.953533759923303 hvCpGs
cg13286698 0.935351830919677 hvCpGs
cg13293535 0.9570890685514 hvCpGs
cg13304350 0.816732454223425 hvCpGs
cg13315047 0.800666063420055 hvCpGs
cg13315147 0.999999971402726 hvCpGs
cg13335691 0.780278957531548 hvCpGs
cg13375589 0.999999971402726 hvCpGs
cg13392078 0.980385072372755 hvCpGs
cg13444538 0.999999971402726 hvCpGs
cg13457410 0.982549269814254 hvCpGs
cg13462219 0.859970001042912 hvCpGs
cg13480937 0.998870967508403 hvCpGs
cg13498757 0.96261483707378 hvCpGs
cg13499318 0.999999971402726 hvCpGs
cg13565129 0.999999971402726 hvCpGs
cg13590055 0.999999971402726 hvCpGs
cg13614409 0.911320756245646 hvCpGs
cg13620499 0.955122970317947 hvCpGs
cg13624988 0.999999971402726 hvCpGs
cg13642260 0.935980040728081 hvCpGs
cg13679303 0.901925884536463 hvCpGs
cg13682187 0.816447681658132 hvCpGs
cg13699009 0.805640047009256 hvCpGs
cg13704680 0.999999971402726 hvCpGs
cg13707894 0.830946584132674 hvCpGs
cg13717350 0.906002836221007 hvCpGs
cg13753488 0.86207958017181 hvCpGs
cg13762612 0.849494083940743 hvCpGs
cg13773741 0.973430806738412 hvCpGs
cg13789015 0.898622897107569 hvCpGs
cg13818451 0.80973026126415 hvCpGs
cg13868001 0.794446549760393 hvCpGs
cg13900773 0.999999971402726 hvCpGs
cg13902645 0.999999971402726 hvCpGs
cg13930544 0.993636759416343 hvCpGs
cg13930811 0.97893499566675 hvCpGs
cg13944507 0.919708599335233 hvCpGs
cg13968390 0.791217634119215 hvCpGs
cg13987885 0.834596705590677 hvCpGs
cg14003022 0.969070007646705 hvCpGs
cg14013597 0.662482722074308 hvCpGs
cg14021170 0.999999971402726 hvCpGs
cg14027288 0.999999971402726 hvCpGs
cg14038058 0.852843621488144 hvCpGs
cg14060519 0.894432207249813 hvCpGs
cg14061069 0.946034991866765 hvCpGs
cg14088282 0.694838407994606 hvCpGs
cg14089881 0.886634792719594 hvCpGs
cg14091258 0.999999971402726 hvCpGs
cg14167415 0.999999971402726 hvCpGs
cg14172108 0.887681998926768 hvCpGs
cg14240646 0.821773211649978 hvCpGs
cg14259717 0.953274896852634 hvCpGs
cg14279361 0.999999971402726 hvCpGs
cg14307477 0.999999971402726 hvCpGs
cg14317384 0.999999971402726 hvCpGs
cg14329783 0.902442620931628 hvCpGs
cg14340928 0.999999971402726 hvCpGs
cg14349977 0.985261440453443 hvCpGs
cg14384748 0.999999971402726 hvCpGs
cg14391907 0.806244687803734 hvCpGs
cg14396892 0.999999971402726 hvCpGs
cg14409029 0.977071317366285 hvCpGs
cg14465747 0.885838462324268 hvCpGs
cg14508358 0.997524486048165 hvCpGs
cg14556146 0.813702912352662 hvCpGs
cg14579239 0.980479278718931 hvCpGs
cg14580085 0.999999971402726 hvCpGs
cg14586373 0.761070576426448 hvCpGs
cg14598338 0.999999971402726 hvCpGs
cg14646039 0.999999971402726 hvCpGs
cg14654363 0.862264202551365 hvCpGs
cg14681511 0.971486217597316 hvCpGs
cg14687298 0.929463975790482 hvCpGs
cg14709479 0.999999971402726 hvCpGs
cg14742716 0.920270616662249 hvCpGs
cg14759977 0.912702601415083 hvCpGs
cg14768256 0.999999971402726 hvCpGs
cg14789911 0.999999971402726 hvCpGs
cg14833896 0.744677192665322 hvCpGs
cg14847483 0.921616194235818 hvCpGs
cg14866032 0.999999971402726 hvCpGs
cg14868212 0.76846596296148 hvCpGs
cg14902204 0.999999971402726 hvCpGs
cg14911689 0.981574545458491 hvCpGs
cg14926445 0.956268174860016 hvCpGs
cg14927855 0.950534288064791 hvCpGs
cg14944696 0.862209150566727 hvCpGs
cg14958041 0.888237836009658 hvCpGs
cg14964336 0.855626085230474 hvCpGs
cg15015426 0.80014737747118 hvCpGs
cg15015639 0.780477215391727 hvCpGs
cg15021280 0.956503950009545 hvCpGs
cg15052665 0.933730799201456 hvCpGs
cg15053253 0.999999971402726 hvCpGs
cg15116481 0.920034252427776 hvCpGs
cg15142430 0.932031249138575 hvCpGs
cg15158783 0.999999971402726 hvCpGs
cg15158859 0.895894178836938 hvCpGs
cg15160709 0.993962552131797 hvCpGs
cg15166039 0.995847261971188 hvCpGs
cg15181598 0.999999971402726 hvCpGs
cg15192736 0.982323102396373 hvCpGs
cg15212455 0.999999971402726 hvCpGs
cg15255946 0.999999971402726 hvCpGs
cg15296664 0.999999971402726 hvCpGs
cg15382620 0.885727486573339 hvCpGs
cg15398841 0.999999971402726 hvCpGs
cg15404971 0.675224311688712 hvCpGs
cg15405432 0.999999971402726 hvCpGs
cg15463284 0.891987379237575 hvCpGs
cg15469871 0.986558717119804 hvCpGs
cg15506703 0.999999971402726 hvCpGs
cg15509177 0.999999971402726 hvCpGs
cg15532640 0.992070351711594 hvCpGs
cg15537254 0.765492834845681 hvCpGs
cg15541987 0.999999971402726 hvCpGs
cg15546638 0.979593975164524 hvCpGs
cg15557168 0.997240451756915 hvCpGs
cg15597364 0.944128810608875 hvCpGs
cg15602054 0.812855747982161 hvCpGs
cg15618908 0.960250426290461 hvCpGs
cg15642854 0.999999971402726 hvCpGs
cg15652532 0.952157200270197 hvCpGs
cg15679892 0.919823828163391 hvCpGs
cg15695738 0.665591580924013 hvCpGs
cg15721243 0.986888375336983 hvCpGs
cg15729137 0.956177991667684 hvCpGs
cg15732107 0.999999971402726 hvCpGs
cg15773974 0.999999971402726 hvCpGs
cg15804671 0.93744315275279 hvCpGs
cg15812020 0.841417523739337 hvCpGs
cg15829088 0.999999971402726 hvCpGs
cg15894389 0.995845265415733 hvCpGs
cg15911328 0.999999971402726 hvCpGs
cg15954353 0.999999971402726 hvCpGs
cg16006841 0.934412832016199 hvCpGs
cg16028117 0.854008964510056 hvCpGs
cg16034541 0.910303515995095 hvCpGs
cg16072462 0.999999971402726 hvCpGs
cg16073143 0.923113907014809 hvCpGs
cg16101574 0.612224392012014 hvCpGs
cg16127514 0.78727217431962 hvCpGs
cg16169675 0.862804420851904 hvCpGs
cg16181718 0.792974812108234 hvCpGs
cg16298867 0.947438001753845 hvCpGs
cg16303742 0.922070054048166 hvCpGs
cg16308790 0.999999971402726 hvCpGs
cg16320788 0.97385218847959 hvCpGs
cg16338365 0.999999971402726 hvCpGs
cg16372632 0.947268126263934 hvCpGs
cg16387046 0.86262198112732 hvCpGs
cg16391973 0.846570068863689 hvCpGs
cg16406611 0.999999971402726 hvCpGs
cg16414030 0.958325466146947 hvCpGs
cg16419584 0.999999971402726 hvCpGs
cg16421871 0.999999971402726 hvCpGs
cg16462006 0.859186021268821 hvCpGs
cg16499645 0.898134692412293 hvCpGs
cg16519742 0.816007962371958 hvCpGs
cg16548362 0.999999971402726 hvCpGs
cg16561657 0.936097661613943 hvCpGs
cg16572876 0.999999971402726 hvCpGs
cg16580982 0.712808731091598 hvCpGs
cg16602316 0.999999971402726 hvCpGs
cg16609021 0.865495984216386 hvCpGs
cg16611967 0.737352961964313 hvCpGs
cg16613240 0.996838592321226 hvCpGs
cg16614020 0.999999971402726 hvCpGs
cg16627090 0.94728014186335 hvCpGs
cg16652303 0.935724819174038 hvCpGs
cg16652747 0.793580513875047 hvCpGs
cg16665310 0.867478469452071 hvCpGs
cg16680214 0.628006219625705 hvCpGs
cg16684184 0.573440438588914 hvCpGs
cg16691177 0.937011435773395 hvCpGs
cg16692735 0.98545935944018 hvCpGs
cg16702083 0.999999971402726 hvCpGs
cg16714654 0.853151855963994 hvCpGs
cg16763089 0.999999971402726 hvCpGs
cg16780454 0.870274085610757 hvCpGs
cg16784985 0.995058091004779 hvCpGs
cg16786808 0.854517528776256 hvCpGs
cg16814023 0.95164186409411 hvCpGs
cg16836250 0.98363682197705 hvCpGs
cg16870655 0.992792787358498 hvCpGs
cg16896868 0.965803247336692 hvCpGs
cg16906346 0.94349534105276 hvCpGs
cg16906964 0.952165319573566 hvCpGs
cg16956133 0.93290796225085 hvCpGs
cg16975614 0.996657976677218 hvCpGs
cg16994041 0.999999971402726 hvCpGs
cg17022362 0.953388488828199 hvCpGs
cg17024828 0.999999971402726 hvCpGs
cg17050756 0.999999971402726 hvCpGs
cg17054060 0.957864404355537 hvCpGs
cg17077180 0.866151371019334 hvCpGs
cg17110364 0.999999971402726 hvCpGs
cg17136073 0.572469684257952 hvCpGs
cg17170839 0.934531554712742 hvCpGs
cg17178900 0.999999971402726 hvCpGs
cg17220055 0.999999971402726 hvCpGs
cg17221377 0.999999971402726 hvCpGs
cg17240725 0.999999971402726 hvCpGs
cg17292337 0.999999971402726 hvCpGs
cg17292758 0.825771857600558 hvCpGs
cg17323040 0.964410689163285 hvCpGs
cg17334937 0.999999971402726 hvCpGs
cg17335387 0.790358835915777 hvCpGs
cg17372657 0.999999971402726 hvCpGs
cg17395555 0.711392376009958 hvCpGs
cg17420885 0.999999971402726 hvCpGs
cg17464436 0.999999971402726 hvCpGs
cg17476910 0.988288668445478 hvCpGs
cg17485838 0.890787508507919 hvCpGs
cg17506621 0.989202356024676 hvCpGs
cg17511472 0.912017158266976 hvCpGs
cg17515347 0.670062672684318 hvCpGs
cg17534999 0.959668410510319 hvCpGs
cg17553881 0.999999971402726 hvCpGs
cg17566325 0.999999971402726 hvCpGs
cg17585889 0.999999971402726 hvCpGs
cg17611045 0.999999971402726 hvCpGs
cg17624673 0.99645801009156 hvCpGs
cg17729891 0.999999971402726 hvCpGs
cg17737388 0.87335935899474 hvCpGs
cg17741809 0.80043904918373 hvCpGs
cg17747265 0.999999971402726 hvCpGs
cg17749961 0.929823433408675 hvCpGs
cg17750572 0.807451937535016 hvCpGs
cg17759252 0.813549239311246 hvCpGs
cg17761419 0.679051797718147 hvCpGs
cg17780447 0.863867969658591 hvCpGs
cg17782954 0.999999971402726 hvCpGs
cg17796960 0.933833568814659 hvCpGs
cg17797229 0.999999971402726 hvCpGs
cg17822584 0.999999971402726 hvCpGs
cg17851604 0.832248469192325 hvCpGs
cg17910899 0.997251732673159 hvCpGs
cg17916960 0.796585853023336 hvCpGs
cg17920646 0.999999971402726 hvCpGs
cg17968037 0.800349479891142 hvCpGs
cg18007837 0.710995022051379 hvCpGs
cg18019451 0.955014453817196 hvCpGs
cg18038544 0.999999971402726 hvCpGs
cg18105134 0.902201705968105 hvCpGs
cg18135555 0.90311758772442 hvCpGs
cg18137040 0.793056740567416 hvCpGs
cg18171855 0.704988355780511 hvCpGs
cg18178197 0.800232108190285 hvCpGs
cg18197594 0.855292632951988 hvCpGs
cg18224942 0.797055721035362 hvCpGs
cg18311871 0.893838235882298 hvCpGs
cg18319984 0.84259458037737 hvCpGs
cg18339718 0.999999971402726 hvCpGs
cg18388786 0.906976171679575 hvCpGs
cg18402987 0.928541045801327 hvCpGs
cg18423549 0.918033563177096 hvCpGs
cg18451016 0.896876749869618 hvCpGs
cg18470427 0.79131142051993 hvCpGs
cg18477163 0.914081249210542 hvCpGs
cg18540328 0.893292048543434 hvCpGs
cg18584424 0.999999971402726 hvCpGs
cg18614735 0.819626903999266 hvCpGs
cg18628367 0.899840353527847 hvCpGs
cg18638931 0.972413526833733 hvCpGs
cg18649319 0.999999971402726 hvCpGs
cg18658556 0.851932405181122 hvCpGs
cg18665594 0.899129353236993 hvCpGs
cg18668511 0.964371198424901 hvCpGs
cg18753928 0.910081454442355 hvCpGs
cg18765753 0.906720194365131 hvCpGs
cg18770216 0.931613114680185 hvCpGs
cg18780491 0.864091640585664 hvCpGs
cg18783429 0.886555892650528 hvCpGs
cg18805164 0.999999971402726 hvCpGs
cg18806716 0.999999971402726 hvCpGs
cg18838701 0.9298707500684 hvCpGs
cg18843258 0.876622691274908 hvCpGs
cg18862597 0.833615783078937 hvCpGs
cg18863090 0.872491039829297 hvCpGs
cg18865445 0.912785367146733 hvCpGs
cg18865685 0.910302247117352 hvCpGs
cg18888461 0.908525785242874 hvCpGs
cg18898632 0.937131354825625 hvCpGs
cg18906028 0.954916141333288 hvCpGs
cg18927077 0.84634414041775 hvCpGs
cg18941641 0.791935889084738 hvCpGs
cg18984103 0.999999971402726 hvCpGs
cg18986048 0.894969619421253 hvCpGs
cg19004775 0.803226109208892 hvCpGs
cg19033780 0.895927353465449 hvCpGs
cg19102621 0.552801830913799 hvCpGs
cg19200953 0.920866119239791 hvCpGs
cg19211931 0.948004357004717 hvCpGs
cg19232382 0.999999971402726 hvCpGs
cg19256291 0.812135233410052 hvCpGs
cg19334350 0.901519740412546 hvCpGs
cg19336497 0.933077436768964 hvCpGs
cg19389372 0.962877699757246 hvCpGs
cg19418458 0.973718478131638 hvCpGs
cg19431051 0.999999971402726 hvCpGs
cg19446165 0.89802565109133 hvCpGs
cg19452011 0.918000063118302 hvCpGs
cg19469722 0.953220734353388 hvCpGs
cg19485748 0.911646838452055 hvCpGs
cg19488431 0.930180222005802 hvCpGs
cg19494588 0.75817830013204 hvCpGs
cg19504605 0.999999971402726 hvCpGs
cg19536401 0.890264935106584 hvCpGs
cg19537719 0.88226443857555 hvCpGs
cg19558802 0.794354531158448 hvCpGs
cg19582538 0.903380953724761 hvCpGs
cg19605788 0.999999971402726 hvCpGs
cg19623012 0.878733620156026 hvCpGs
cg19623624 0.999999971402726 hvCpGs
cg19624354 0.920023061640214 hvCpGs
cg19651757 0.999999971402726 hvCpGs
cg19665696 0.883473174432756 hvCpGs
cg19678392 0.999999971402726 hvCpGs
cg19729930 0.92033113196805 hvCpGs
cg19743168 0.926484348420735 hvCpGs
cg19754520 0.698456475458201 hvCpGs
cg19760250 0.672433301909596 hvCpGs
cg19761245 0.870311752289876 hvCpGs
cg19774868 0.999999971402726 hvCpGs
cg19777540 0.999999971402726 hvCpGs
cg19815565 0.955588274017144 hvCpGs
cg19815989 0.999999971402726 hvCpGs
cg19817652 0.999999971402726 hvCpGs
cg19825302 0.875983775756535 hvCpGs
cg19888017 0.995743532346452 hvCpGs
cg19904058 0.888329037177196 hvCpGs
cg19927508 0.960948936016131 hvCpGs
cg19978312 0.880146582613236 hvCpGs
cg19980771 0.875363307055806 hvCpGs
cg20002901 0.999999971402726 hvCpGs
cg20008734 0.825359919664892 hvCpGs
cg20039814 0.850380144240012 hvCpGs
cg20059012 0.688928452762375 hvCpGs
cg20066226 0.898900431019837 hvCpGs
cg20109856 0.999999971402726 hvCpGs
cg20110349 0.839263133551448 hvCpGs
cg20119798 0.82585712577559 hvCpGs
cg20152309 0.87022260946031 hvCpGs
cg20191338 0.823123582489402 hvCpGs
cg20220242 0.987620433519176 hvCpGs
cg20221591 0.962597344377718 hvCpGs
cg20245116 0.735667273116777 hvCpGs
cg20262330 0.823999902905998 hvCpGs
cg20360395 0.904840663473935 hvCpGs
cg20415053 0.983304003498306 hvCpGs
cg20430047 0.999999971402726 hvCpGs
cg20430773 0.999999971402726 hvCpGs
cg20433858 0.999999971402726 hvCpGs
cg20456258 0.999999971402726 hvCpGs
cg20478239 0.906349120440521 hvCpGs
cg20485607 0.91001589090544 hvCpGs
cg20503657 0.999999971402726 hvCpGs
cg20506843 0.918059896465707 hvCpGs
cg20517050 0.929760541332334 hvCpGs
cg20528787 0.999999971402726 hvCpGs
cg20550154 0.965226818523712 hvCpGs
cg20563666 0.999999971402726 hvCpGs
cg20568497 0.911926830309167 hvCpGs
cg20607798 0.837766471268976 hvCpGs
cg20608895 0.999999971402726 hvCpGs
cg20620751 0.999999971402726 hvCpGs
cg20621313 0.78626222847605 hvCpGs
cg20623702 0.806092588806081 hvCpGs
cg20636351 0.999999971402726 hvCpGs
cg20697926 0.933197142508407 hvCpGs
cg20699586 0.935065314021128 hvCpGs
cg20704159 0.951178019581911 hvCpGs
cg20784841 0.94332848384823 hvCpGs
cg20838586 0.892458820575414 hvCpGs
cg20848291 0.999999971402726 hvCpGs
cg20905796 0.913490882920362 hvCpGs
cg20916523 0.681051807478615 hvCpGs
cg20945232 0.696018118463986 hvCpGs
cg20956390 0.926832106813653 hvCpGs
cg20964064 0.988949591765063 hvCpGs
cg20982046 0.932769158809019 hvCpGs
cg21043213 0.999999971402726 hvCpGs
cg21047695 0.863062188048554 hvCpGs
cg21052814 0.885685027516695 hvCpGs
cg21062780 0.999999971402726 hvCpGs
cg21105875 0.999999971402726 hvCpGs
cg21111256 0.999999971402726 hvCpGs
cg21116314 0.971092655542138 hvCpGs
cg21144063 0.917957631663205 hvCpGs
cg21160290 0.769672361222258 hvCpGs
cg21167269 0.826670198677329 hvCpGs
cg21191514 0.960921297987674 hvCpGs
cg21206816 0.860451626023527 hvCpGs
cg21224286 0.878423340863192 hvCpGs
cg21235746 0.999999971402726 hvCpGs
cg21251018 0.811048519908546 hvCpGs
cg21280320 0.950387222801804 hvCpGs
cg21287017 0.987909122409002 hvCpGs
cg21290162 0.999999971402726 hvCpGs
cg21358336 0.97184758601588 hvCpGs
cg21390082 0.837391743720399 hvCpGs
cg21401457 0.842074055729016 hvCpGs
cg21408813 0.916147863401116 hvCpGs
cg21428710 0.999999971402726 hvCpGs
cg21523688 0.968084370990689 hvCpGs
cg21537187 0.907593223671132 hvCpGs
cg21593149 0.827453004548376 hvCpGs
cg21649089 0.977693158740786 hvCpGs
cg21661022 0.999999971402726 hvCpGs
cg21664281 0.838785219815797 hvCpGs
cg21667061 0.939280966749996 hvCpGs
cg21695830 0.999999971402726 hvCpGs
cg21697381 0.999999971402726 hvCpGs
cg21754837 0.84988386784281 hvCpGs
cg21760666 0.999999971402726 hvCpGs
cg21766308 0.936872763060438 hvCpGs
cg21798802 0.870313065008819 hvCpGs
cg21819782 0.833071391531524 hvCpGs
cg21827317 0.999999971402726 hvCpGs
cg21833184 0.92235630283009 hvCpGs
cg21858108 0.992400096195954 hvCpGs
cg21895387 0.999999971402726 hvCpGs
cg21918548 0.91641893297992 hvCpGs
cg21926094 0.999999971402726 hvCpGs
cg21931717 0.948735670062016 hvCpGs
cg21960279 0.900576868772643 hvCpGs
cg21984374 0.839189345085222 hvCpGs
cg22022881 0.965787635712384 hvCpGs
cg22025206 0.946969302859507 hvCpGs
cg22040202 0.892844787875254 hvCpGs
cg22062068 0.984551047470824 hvCpGs
cg22077361 0.778345326472213 hvCpGs
cg22078781 0.999999971402726 hvCpGs
cg22092014 0.931633140136316 hvCpGs
cg22189786 0.934622508420238 hvCpGs
cg22215678 0.820754144404186 hvCpGs
cg22216157 0.87772337564522 hvCpGs
cg22223119 0.999999971402726 hvCpGs
cg22242857 0.936607215475834 hvCpGs
cg22244940 0.881699768474039 hvCpGs
cg22325292 0.856733623018086 hvCpGs
cg22344745 0.798158427049776 hvCpGs
cg22352176 0.969357053898938 hvCpGs
cg22360016 0.9073214248838 hvCpGs
cg22386492 0.768748040980653 hvCpGs
cg22459517 0.936449797509198 hvCpGs
cg22471075 0.757003305998672 hvCpGs
cg22497095 0.786789610175585 hvCpGs
cg22510727 0.904149797532184 hvCpGs
cg22545206 0.860887846311994 hvCpGs
cg22549408 0.698555869569839 hvCpGs
cg22558685 0.947330045562053 hvCpGs
cg22590775 0.999999971402726 hvCpGs
cg22620746 0.944355931660682 hvCpGs
cg22635541 0.884474113211282 hvCpGs
cg22648182 0.880566711293327 hvCpGs
cg22676212 0.932800984797731 hvCpGs
cg22689016 0.883969831253744 hvCpGs
cg22704845 0.957042177817435 hvCpGs
cg22721998 0.869691808017812 hvCpGs
cg22762992 0.999999971402726 hvCpGs
cg22775138 0.820946419438281 hvCpGs
cg22778903 0.999999971402726 hvCpGs
cg22800830 0.87847762569648 hvCpGs
cg22827986 0.878267247940289 hvCpGs
cg22833428 0.8429811970501 hvCpGs
cg22875332 0.999999971402726 hvCpGs
cg22984587 0.891396249162213 hvCpGs
cg22992730 0.999999971402726 hvCpGs
cg22997113 0.999999971402726 hvCpGs
cg23000734 0.895500394278534 hvCpGs
cg23029597 0.935398679245648 hvCpGs
cg23049448 0.999999971402726 hvCpGs
cg23080060 0.8770017864876 hvCpGs
cg23099211 0.792799850062578 hvCpGs
cg23099319 0.98201055883225 hvCpGs
cg23139982 0.999999971402726 hvCpGs
cg23166289 0.832674300620708 hvCpGs
cg23170091 0.999999971402726 hvCpGs
cg23204968 0.891741071756459 hvCpGs
cg23206463 0.979578623723821 hvCpGs
cg23234847 0.846735158505762 hvCpGs
cg23268197 0.999999971402726 hvCpGs
cg23276120 0.743440783135932 hvCpGs
cg23279355 0.639214162230702 hvCpGs
cg23285459 0.948157454429287 hvCpGs
cg23290482 0.930210015192126 hvCpGs
cg23303369 0.999999971402726 hvCpGs
cg23350294 0.95014023097894 hvCpGs
cg23358886 0.905607648507267 hvCpGs
cg23387056 0.888636227583549 hvCpGs
cg23488198 0.995392929517012 hvCpGs
cg23489630 0.999999971402726 hvCpGs
cg23525438 0.914476531168396 hvCpGs
cg23530906 0.800307684651748 hvCpGs
cg23548151 0.859389902129874 hvCpGs
cg23693245 0.978234906043559 hvCpGs
cg23720384 0.861766951823171 hvCpGs
