CpG alpha ishvCpG
cg05431532 0.819869369375879 controls
cg05432003 0.90244203399445 controls
cg05446253 0.99821381914907 controls
cg05454284 0.95785509596327 controls
cg05469304 0.713972086243976 controls
cg05490519 0.863868559825042 controls
cg05547152 0.969713049358277 controls
cg05563110 0.827903958926255 controls
cg05576539 0.884628829159703 controls
cg05586800 0.813795580502361 controls
cg05647526 0.963896490391752 controls
cg05673882 0.992281183459597 controls
cg05679403 0.686325691488794 controls
cg05698078 0.999999971402726 controls
cg05719140 0.999999971402726 controls
cg05733181 0.85824380071856 controls
cg05779406 0.857575036687332 hvCpGs
cg05780006 0.915749812611145 controls
cg05820959 0.890248510291349 controls
cg05846707 0.884428970930907 controls
cg05861071 0.876686073914753 controls
cg05868469 0.870053121113784 controls
cg05879419 0.918458541021152 controls
cg05904366 0.927149494307636 controls
cg05908241 0.92178922333695 controls
cg05917480 0.905539199011073 controls
cg05949913 0.976625776382335 controls
cg05951521 0.92602575216373 controls
cg06046431 0.906559810721983 controls
cg06060835 0.947883508003631 controls
cg06084073 0.741578034572236 controls
cg06093719 0.896872083383626 controls
cg06100684 0.999999971402726 controls
cg06121323 0.979503212222569 controls
cg06187080 0.688435240771276 controls
cg06197751 0.876865950867412 controls
cg06201372 0.999999971402726 controls
cg06206603 0.874298263075278 controls
cg06212297 0.999999971402726 controls
cg06226516 0.86950049385167 controls
cg06265809 0.999999971402726 controls
cg06273125 0.916137612165708 controls
cg06282952 0.959034243472697 controls
cg06332666 0.999999971402726 controls
cg06356454 0.999999971402726 controls
cg06372151 0.810690695602508 controls
cg06379754 0.999999971402726 controls
cg06381933 0.900494000188182 controls
cg06432342 0.905678849464622 controls
cg06449334 0.999999971402726 controls
cg06452064 0.939190746777154 controls
cg06469229 0.996831416194445 controls
cg06517798 0.872726176969688 controls
cg06562306 0.97144714803204 controls
cg06611744 0.678165399812993 controls
cg06626113 0.741151297790227 controls
cg06679265 0.786050693370806 controls
cg06709661 0.911329250605526 controls
cg06710438 0.841572300554861 hvCpGs
cg06713374 0.999999971402726 controls
cg06724937 0.999999971402726 controls
cg06751243 0.877957656184798 controls
cg06759314 0.940576799628138 controls
cg06759845 0.970137817318474 controls
cg06767187 0.809318226221577 controls
cg06771188 0.717186695536135 controls
cg06774595 0.989638079480318 controls
cg06784909 0.745991550198297 controls
cg06788565 0.859622949076109 controls
cg06792417 0.811713353437561 controls
cg06807966 0.977334668838157 controls
cg06833203 0.968361609690588 controls
cg06857094 0.999999971402726 controls
cg06866005 0.813443834358837 controls
cg06866827 0.887957361532366 controls
cg06871529 0.999999971402726 controls
cg06874334 0.906315065930468 controls
cg06891458 0.93832931076755 controls
cg06906435 0.999999971402726 controls
cg06942685 0.999999971402726 controls
cg06999243 0.645950464398804 controls
cg07005047 0.896505393949345 controls
cg07007312 0.999999971402726 controls
cg07019857 0.999999971402726 controls
cg07035503 0.999999971402726 controls
cg07069434 0.759133576977481 controls
cg07077525 0.811021568427479 controls
cg07083384 0.762913524958276 controls
cg07094440 0.894373087892698 controls
cg07095569 0.740389580302536 controls
cg07107976 0.878777347580486 controls
cg07139928 0.893451328258416 controls
cg07176264 0.889863163875666 controls
cg07219314 0.985095014628925 controls
cg07225010 0.921112145523706 controls
cg07230999 0.915374648009492 controls
cg07283795 0.881033480919835 controls
cg07300292 0.754201101703575 controls
cg07318287 0.884331973076764 controls
cg07342723 0.84543948965987 controls
cg07355693 0.810826631497127 controls
cg07394446 0.999999971402726 controls
cg07453718 0.852965186081702 controls
cg07457967 0.85668514301308 controls
cg07478335 0.976332199421858 controls
cg07481320 0.831729236891741 controls
cg07484191 0.800979224651953 controls
cg07495574 0.999999971402726 controls
cg07502892 0.987453106233776 controls
cg07525077 0.898418787263058 controls
cg07554329 0.999999971402726 controls
cg07576376 0.989916831399429 controls
cg07599881 0.91315809246724 controls
cg07616471 0.942899142316979 controls
cg07661162 0.79616316786063 controls
cg07668501 0.81735584659234 controls
cg07739205 0.893336477892932 controls
cg07753384 0.81341215828858 controls
cg07768107 0.954460310306187 controls
cg07795346 0.916697186970264 controls
cg07799947 0.787593151556883 controls
cg07805777 0.84945314000194 controls
cg07847233 0.999999971402726 controls
cg07849009 0.979475624113985 controls
cg07850863 0.980916592636352 controls
cg07863354 0.915890483570505 controls
cg07866464 0.999999971402726 controls
cg07871590 0.999999971402726 controls
cg07898764 0.965077663560977 controls
cg07911682 0.728800274760617 controls
cg07919443 0.728362866033651 controls
cg07920855 0.951341224292549 controls
cg07965714 0.898315858017469 controls
cg07972135 0.739703088772779 controls
cg07989501 0.775828471925292 controls
cg07997689 0.844452402155235 controls
cg07999887 0.999999971402726 controls
cg08005992 0.912304172032732 controls
cg08006166 0.897778559789908 controls
cg08012454 0.925823067195115 controls
cg08141615 0.926276207843818 controls
cg08175396 0.908104096172247 controls
cg08187750 0.999999971402726 controls
cg08219991 0.85870824251046 controls
cg08222293 0.768247008624673 controls
cg08226756 0.94376788741835 controls
cg08251131 0.870895711788674 controls
cg08260406 0.860659426016257 hvCpGs
cg08262876 0.999999971402726 controls
cg08268388 0.999999971402726 controls
cg08272513 0.841147588109526 controls
cg08276752 0.974151858488074 controls
cg08288383 0.999999971402726 controls
cg08290108 0.999999971402726 controls
cg08305436 0.789629133109471 controls
cg08327394 0.999999971402726 controls
cg08350962 0.999999971402726 controls
cg08371772 0.891105810538189 controls
cg08376583 0.928533609724636 controls
cg08389588 0.933394098399184 controls
cg08415156 0.999999971402726 controls
cg08448589 0.774015839142349 controls
cg08467866 0.96508820539701 controls
cg08490768 0.872040881015408 controls
cg08512078 0.999999971402726 controls
cg08530065 0.954874653742893 controls
cg08547499 0.935329664880657 controls
cg08550435 0.751687882848094 controls
cg08563570 0.999999971402726 controls
cg08564487 0.924889669016932 controls
cg08610986 0.847065524544787 controls
cg08658009 0.882708462020259 controls
cg08658895 0.999999971402726 controls
cg08692423 0.974813377800913 controls
cg08721876 0.863030662846196 controls
cg08754610 0.854598733390193 controls
cg08773180 0.968100074244124 controls
cg08791347 0.967192377956341 controls
cg08839020 0.774205106757803 controls
cg08846959 0.894596587157186 controls
cg08876085 0.904696683181406 controls
cg08905325 0.927345477400972 controls
cg08951005 0.902034428570784 controls
cg08957001 0.887421233506134 controls
cg08965374 0.895448512222182 controls
cg08970460 0.942200625371601 controls
cg09011833 0.999999971402726 controls
cg09033817 0.869322123268322 controls
cg09036952 0.999999971402726 controls
cg09043941 0.910939289685399 controls
cg09099022 0.972288468306232 controls
cg09116932 0.9865713581614 controls
cg09135206 0.999607064736243 controls
cg09135529 0.924505177896439 controls
cg09142119 0.746398506883858 controls
cg09151187 0.910622051314303 controls
cg09173924 0.801785984264777 controls
cg09191810 0.968071044506811 controls
cg09236176 0.999999971402726 controls
cg09269276 0.91638388730884 controls
cg09303201 0.8487046168189 controls
cg09307985 0.834488805670863 controls
cg09309979 0.833232604444476 controls
cg09332996 0.898586510555086 controls
cg09334776 0.86632343065497 controls
cg09354267 0.795074177595891 hvCpGs
cg09414724 0.981869872015916 controls
cg09450037 0.963368438959427 controls
cg09453076 0.826232454988041 controls
cg09463220 0.868913326241069 controls
cg09463706 0.990297723053415 controls
cg09483067 0.977957936026183 controls
cg09513259 0.891818098292889 controls
cg09590228 0.845028270234789 controls
cg09605494 0.869140761303315 controls
cg09620705 0.999999971402726 controls
cg09631175 0.947723393059301 controls
cg09644562 0.999999971402726 controls
cg09662150 0.90688788907912 controls
cg09668564 0.833885035816832 controls
cg09675853 0.977291819534176 controls
cg09678667 0.93109670934155 controls
cg09686870 0.989346286284201 controls
cg09694527 0.999999971402726 controls
cg09706180 0.938022452943964 controls
cg09707038 0.899963586465053 controls
cg09721469 0.921732129418295 controls
cg09754671 0.890351496039681 controls
cg09767504 0.958644895030857 controls
cg09817162 0.998593701061504 hvCpGs
cg09818962 0.999999971402726 controls
cg09828714 0.945807351518588 controls
cg09859898 0.894193242325687 controls
cg09870542 0.818684265133489 controls
cg09903183 0.851500783418131 controls
cg09905416 0.853627837194832 controls
cg09906747 0.813507812668413 controls
cg09918318 0.934515445392016 controls
cg09920145 0.975150268912554 controls
cg09938768 0.894616647198911 controls
cg09944616 0.99498768736782 controls
cg09947609 0.964118772805619 controls
cg09962477 0.999999971402726 controls
cg10016364 0.922880741484414 controls
cg10062141 0.717524920838737 controls
cg10064029 0.932164827544296 controls
cg10069638 0.772964396991404 controls
cg10096405 0.875274631393044 controls
cg10133777 0.864872721595558 controls
cg10143030 0.999999971402726 controls
cg10200001 0.904562704190215 controls
cg10201533 0.971811655872337 controls
cg10205548 0.999999971402726 controls
cg10210571 0.959634593761441 controls
cg10247878 0.99051909108247 controls
cg10270281 0.814113465793516 controls
cg10272492 0.74653720851324 controls
cg10290107 0.834484473354636 controls
cg10291648 0.884382175423328 controls
cg10296238 0.999999971402726 hvCpGs
cg10332296 0.905588845201406 controls
cg10364968 0.999999971402726 controls
cg10372302 0.86334816062448 controls
cg10386045 0.999999971402726 controls
cg10387662 0.892045540716888 controls
cg10410170 0.97247497042612 controls
cg10430077 0.992441361902809 controls
cg10436792 0.915934996541717 controls
cg10476247 0.828522608925188 controls
cg10505973 0.829702159705046 controls
cg10542145 0.876389637409251 controls
cg10559742 0.999999971402726 controls
cg10592766 0.71301546161332 controls
cg10612617 0.999999971402726 controls
cg10628015 0.999999971402726 controls
cg10648535 0.779633253572227 controls
cg10798815 0.929499193675037 controls
cg10805676 0.919945480618234 controls
cg10842339 0.791884204370155 controls
cg10864979 0.814405237461522 controls
cg10866623 0.916182770170835 controls
cg10870443 0.917775123562577 controls
cg10912509 0.902059076228341 controls
cg10951289 0.90204463696342 controls
cg10965478 0.730472149691933 controls
cg10985086 0.985980129920302 controls
cg11033938 0.955304521629539 controls
cg11043251 0.816897531821812 controls
cg11055795 0.911930956105014 controls
cg11079426 0.870652002601961 controls
cg11111332 0.909355036067787 controls
cg11203156 0.931190127900563 controls
cg11206167 0.999999971402726 controls
cg11226336 0.94015514452989 controls
cg11232156 0.999999971402726 controls
cg11239220 0.919963178713225 controls
cg11242764 0.972928275528326 controls
cg11249452 0.876275203841113 controls
cg11299660 0.906217657201902 controls
cg11332928 0.744362755573364 controls
cg11356887 0.660320427867266 controls
cg11366934 0.778386262230045 controls
cg11374425 0.959209836309434 controls
cg11421073 0.818124688833596 controls
cg11426075 0.874673358219592 hvCpGs
cg11438310 0.868045229493914 controls
cg11440344 0.990911197516263 controls
cg11443888 0.935354967965748 controls
cg11478584 0.931164512122036 controls
cg11502844 0.999999971402726 controls
cg11527168 0.787105502726635 controls
cg11552981 0.929627647902922 controls
cg11557658 0.999999971402726 controls
cg11625933 0.774804524750945 controls
cg11626052 0.999999971402726 controls
cg11637980 0.999999971402726 controls
cg11652360 0.891362264778176 controls
cg11702448 0.999999971402726 controls
cg11727029 0.981985705244357 controls
cg11728867 0.98326670266399 controls
cg11734772 0.862397535652582 controls
cg11751434 0.879282465370153 controls
cg11775488 0.861017048879073 controls
cg11783497 0.929365623979109 controls
cg11828766 0.926050512823745 controls
cg11832210 0.999999971402726 controls
cg11832339 0.865716319390403 controls
cg11855526 0.999999971402726 controls
cg11877228 0.821912817189681 controls
cg11885965 0.999999971402726 controls
cg11926776 0.548726735762048 controls
cg11927345 0.925396278499951 hvCpGs
cg11953088 0.999999971402726 controls
cg11962566 0.95760378568719 controls
cg11992940 0.827576344268944 controls
cg12081303 0.826519835116318 controls
cg12103840 0.754754652345852 controls
cg12115190 0.797573813596891 controls
cg12136088 0.999999971402726 controls
cg12143125 0.955256609575108 controls
cg12147489 0.948018732808441 controls
cg12150406 0.913824322774506 controls
cg12155547 0.977970375859789 controls
cg12169512 0.838205271092922 controls
cg12196406 0.908617717574372 controls
cg12265623 0.862182540369048 controls
cg12341179 0.999999971402726 controls
cg12350822 0.999999971402726 controls
cg12377424 0.999999971402726 controls
cg12416830 0.987182374568306 controls
cg12439899 0.999999971402726 controls
cg12442899 0.872514894972094 controls
cg12476579 0.999999971402726 controls
cg12489736 0.791878489948495 controls
cg12494603 0.952329750262452 controls
cg12498395 0.999999971402726 controls
cg12559860 0.829906880371523 controls
cg12582654 0.987747107057264 controls
cg12585806 0.98584059780615 controls
cg12615951 0.88097031970871 controls
cg12616745 0.980243434461487 controls
cg12619940 0.925370027811794 controls
cg12710152 0.966897000025686 controls
cg12800122 0.998165100588863 controls
cg12800266 0.922574727118727 controls
cg12863717 0.999999971402726 controls
cg12881150 0.999999971402726 controls
cg12910851 0.991158530846676 controls
cg12920361 0.705164987822569 controls
cg12924408 0.846263887068332 controls
cg12990148 0.857673480860843 controls
cg13002945 0.999999971402726 controls
cg13005613 0.956853272204632 controls
cg13020868 0.94425452305014 controls
cg13029746 0.915453125448724 controls
cg13035743 0.889621896965663 controls
cg13107839 0.976769105064736 controls
cg13109410 0.811821121532061 controls
cg13158272 0.699752697287021 controls
cg13199429 0.920501953185825 hvCpGs
cg13209892 0.999999971402726 controls
cg13219552 0.999999971402726 controls
cg13316188 0.931447939525848 controls
cg13332130 0.962689759809873 controls
cg13344961 0.780978704055278 controls
cg13396068 0.999999971402726 controls
cg13400176 0.999999971402726 controls
cg13402055 0.999999971402726 controls
cg13449606 0.899373514957959 controls
cg13508841 0.985099047093796 controls
cg13509575 0.883612971502449 controls
cg13521077 0.999999971402726 controls
cg13521538 0.903602193094796 controls
cg13525013 0.999999971402726 controls
cg13546414 0.894801256097595 controls
cg13577556 0.85160836552616 controls
cg13577946 0.999999971402726 controls
cg13578229 0.761874552369292 controls
cg13589108 0.982245553758915 controls
cg13597317 0.806779747199945 controls
cg13641012 0.918637983483637 controls
cg13645954 0.896845310433424 controls
cg13655385 0.940183307151459 controls
cg13663644 0.737456925069796 controls
cg13663738 0.999999971402726 controls
cg13682019 0.790008435164402 controls
cg13713832 0.999999971402726 controls
cg13728308 0.999999971402726 controls
cg13791644 0.955892363877695 controls
cg13804196 0.947768158809061 controls
cg13808909 0.920215627982389 controls
cg13832135 0.89275754705433 controls
cg13854930 0.999999971402726 controls
cg13855454 0.999999971402726 controls
cg13922442 0.999999971402726 controls
cg13949903 0.974211596247045 controls
cg13977834 0.771275572532273 controls
cg13984005 0.963912458487522 controls
cg13987192 0.885773377891667 controls
cg14004197 0.852423086684855 controls
cg14037728 0.816254722274505 controls
cg14040722 0.964116025828014 controls
cg14061619 0.962306878428962 controls
cg14067770 0.999999971402726 controls
cg14070867 0.772265499432819 controls
cg14080518 0.945691596107402 controls
cg14116139 0.974125696237955 controls
cg14123607 0.979058044533125 controls
cg14133752 0.911058694878097 controls
cg14152778 0.939073448799524 controls
cg14182041 0.895222129798089 controls
cg14222000 0.84357188043518 controls
cg14255426 0.83941560140445 controls
cg14257319 0.96866871015734 controls
cg14289429 0.999999971402726 controls
cg14289863 0.965690096455014 controls
cg14306264 0.928558444804702 controls
cg14328669 0.999999971402726 controls
cg14352586 0.896179931530215 controls
cg14372234 0.841024992069737 controls
cg14383062 0.873334208734782 controls
cg14394478 0.999999971402726 controls
cg14402125 0.959832454534711 controls
cg14414903 0.877731754799909 controls
cg14434255 0.961717990834185 controls
cg14435073 0.999999971402726 controls
cg14466759 0.697738385048163 controls
cg14468236 0.891393985484164 hvCpGs
cg14469684 0.925774379736433 controls
cg14540145 0.999999971402726 controls
cg14546062 0.902425691107776 controls
cg14620572 0.999999971402726 controls
cg14642259 0.961608018127067 controls
cg14661028 0.999999971402726 controls
cg14697475 0.972816517781004 controls
cg14709253 0.999999971402726 controls
cg14725952 0.900624108228954 controls
cg14742809 0.999999971402726 controls
cg14753740 0.838290265596185 controls
cg14789818 0.998713682727774 hvCpGs
cg14795528 0.863492393307077 controls
cg14801726 0.972619669710066 controls
cg14821192 0.904217340015784 controls
cg14886640 0.857477434052883 controls
cg14944538 0.857026531314642 controls
cg15009232 0.76934174040659 controls
cg15040075 0.954477713887478 controls
cg15042385 0.999999971402726 controls
cg15053253 0.904009113797411 hvCpGs
cg15067350 0.999999971402726 controls
cg15124757 0.854294055844418 controls
cg15133448 0.970154683694496 controls
cg15162330 0.929374532465565 controls
cg15169286 0.999999971402726 controls
cg15198793 0.928535562989099 controls
cg15234816 0.984213628823793 controls
cg15251256 0.935898672379015 controls
cg15260400 0.982912936303256 controls
cg15296317 0.999999971402726 controls
cg15348274 0.720226855376171 controls
cg15369601 0.840519059834605 controls
cg15392111 0.967780303241244 controls
cg15393022 0.827812638436043 controls
cg15428140 0.912384143575502 controls
cg15441535 0.999999971402726 controls
cg15452952 0.97628426956616 controls
cg15453775 0.999999971402726 controls
cg15469171 0.920827296809813 controls
cg15481787 0.839186209954887 controls
cg15488143 0.881538172476249 controls
cg15555335 0.720611048266372 controls
cg15555402 0.935680974411205 controls
cg15559674 0.881759883136049 controls
cg15591678 0.927323487614667 controls
cg15592187 0.984694259103137 controls
cg15654964 0.95339217493765 controls
cg15685922 0.807412974246365 controls
cg15700489 0.999999971402726 controls
cg15700636 0.733968210533734 controls
cg15702185 0.836982773832296 controls
cg15706312 0.975246881432073 controls
cg15720043 0.856819456593096 controls
cg15727424 0.999999971402726 controls
cg15746891 0.999999971402726 controls
cg15795305 0.924410119070967 controls
cg15827505 0.821373415644981 controls
cg15901950 0.942889632317735 controls
cg15920791 0.999999971402726 controls
cg15925365 0.641443250101839 controls
cg15925571 0.91940472353493 controls
cg15988457 0.931214816239965 controls
cg15993943 0.878759239169491 controls
cg16023864 0.999999971402726 controls
cg16025611 0.999999971402726 controls
cg16044565 0.999999971402726 controls
cg16047348 0.874441853908637 controls
cg16051361 0.99792552461913 controls
cg16056164 0.910161818916045 controls
cg16071691 0.925003407540367 controls
cg16116080 0.888968676234698 controls
cg16120828 0.906913206723501 controls
cg16143176 0.999999971402726 controls
cg16172240 0.914386559105947 controls
cg16182267 0.999999971402726 controls
cg16209064 0.937834708556434 controls
cg16227703 0.946140095264138 controls
cg16254746 0.897316624155486 controls
cg16262201 0.93158020038016 controls
cg16264813 0.999999971402726 controls
cg16300300 0.999999971402726 controls
cg16321975 0.707928180138072 controls
cg16328172 0.942590899204159 controls
cg16348068 0.999999971402726 controls
cg16409452 0.912456995243367 controls
cg16424326 0.956458220532263 controls
cg16462433 0.91139528544796 controls
cg16520712 0.942707650391191 controls
cg16539629 0.82052260875257 controls
cg16546511 0.999999971402726 controls
cg16577789 0.996294848690337 controls
cg16578453 0.840926981541873 controls
cg16598292 0.864359822553554 controls
cg16625524 0.772931022983812 controls
cg16659246 0.895342492849828 controls
cg16672503 0.938731649128632 controls
cg16789934 0.999120814664015 controls
cg16793498 0.999752537237129 controls
cg16799111 0.957770096168521 controls
cg16815825 0.860470124993817 controls
cg16844941 0.867569186646765 controls
cg16886188 0.996630376163181 controls
cg16902559 0.831855313748135 controls
cg16906137 0.924652608115652 controls
cg16924702 0.921048640458871 controls
cg16933224 0.999999971402726 controls
cg16943083 0.925270922177998 controls
cg16947583 0.782806746425677 controls
cg16998223 0.999999971402726 controls
cg17034614 0.897271695341825 controls
cg17059575 0.771029599573359 controls
cg17095279 0.999999971402726 controls
cg17109533 0.914597472570065 controls
cg17126348 0.999999971402726 controls
cg17137500 0.999999971402726 controls
cg17163138 0.999999971402726 controls
cg17168636 0.999999971402726 controls
cg17170504 0.866081564591406 controls
cg17171962 0.720758141930957 controls
cg17172331 0.927312781818724 controls
cg17185029 0.929080224069087 controls
cg17214157 0.830908528307061 controls
cg17214754 0.896578451661681 controls
cg17230874 0.95119089200797 controls
cg17250429 0.713107571073991 controls
cg17256157 0.788951714540613 controls
cg17264240 0.834742744701653 controls
cg17267256 0.901570732578596 controls
cg17280346 0.999999971402726 controls
cg17296220 0.81533430044918 controls
cg17342141 0.999999971402726 controls
cg17359198 0.955863217517485 controls
cg17365845 0.88721017264072 controls
cg17368837 0.806426573968831 controls
cg17396305 0.937999119582928 controls
cg17415859 0.878060587418147 controls
cg17445007 0.926797966870382 controls
cg17466131 0.8522400273035 controls
cg17475733 0.999999971402726 controls
cg17476389 0.935718499753696 controls
cg17518965 0.853668750028513 controls
cg17536091 0.862810875480238 controls
cg17559110 0.947450903943487 controls
cg17592182 0.928642905950305 controls
cg17595323 0.993534335641626 controls
cg17628867 0.999999971402726 controls
cg17633576 0.77924624138205 controls
cg17658717 0.879610965755605 controls
cg17708938 0.930426196019079 controls
cg17736940 0.784136692841226 controls
cg17779676 0.911303932213933 controls
cg17790129 0.965910595267312 controls
cg17832688 0.999999971402726 controls
cg17833322 0.954883542037221 controls
cg17849156 0.999999971402726 controls
cg17898054 0.999999971402726 controls
cg17898925 0.935252784952293 controls
cg17936564 0.982722221504984 controls
cg17951408 0.950472919201927 controls
cg17952075 0.701291760745247 controls
cg17992034 0.951180462219982 controls
cg18016565 0.956346432644724 controls
cg18041814 0.999999971402726 controls
cg18085280 0.910823475441336 controls
cg18099306 0.8633906326472 controls
cg18107232 0.895582128623852 controls
cg18124737 0.927894804855072 controls
cg18128914 0.921301321979317 hvCpGs
cg18133074 0.879456537226874 controls
cg18153124 0.854447402046742 controls
cg18167946 0.806113077892506 controls
cg18177533 0.999999971402726 controls
cg18191664 0.902100045669701 controls
cg18215217 0.999999971402726 controls
cg18224395 0.914303443272038 controls
cg18312010 0.95197439322211 controls
cg18317933 0.901548006411402 controls
cg18322516 0.875806202138432 controls
cg18327276 0.837341941749024 controls
cg18329175 0.999999971402726 controls
cg18330203 0.955072123778333 controls
cg18340059 0.872894616655879 controls
cg18342462 0.903124253500308 controls
cg18358988 0.910240344936504 controls
cg18362429 0.997547483400677 controls
cg18376896 0.934341951403054 controls
cg18377044 0.999999971402726 controls
cg18405140 0.957647244598871 controls
cg18437808 0.776570584673063 controls
cg18493761 0.999999971402726 controls
cg18497280 0.902545473849533 controls
cg18500906 0.999999971402726 controls
cg18553589 0.867995696743485 controls
cg18589102 0.832156784984305 controls
cg18603838 0.935720317075771 controls
cg18629583 0.888103264900611 controls
cg18708744 0.991161206729214 controls
cg18749617 0.87083335295833 controls
cg18751588 0.840873439170923 controls
cg18786593 0.940203938182144 controls
cg18793200 0.949103064629417 controls
cg18813527 0.792255334602706 controls
cg18842805 0.878752967405084 controls
cg18936378 0.956791393392439 controls
cg18947521 0.888286648462341 controls
cg18971647 0.977666818070214 controls
cg19022525 0.871731978344668 controls
cg19037241 0.878360840341414 controls
cg19057459 0.809693408672814 controls
cg19096460 0.884093371391444 controls
cg19119016 0.923711541614985 controls
cg19128271 0.999999971402726 controls
cg19205850 0.774992518513789 controls
cg19252551 0.922149508357728 controls
cg19280364 0.775661497546968 controls
cg19291696 0.895347337715225 controls
cg19305227 0.832809279443612 controls
cg19317517 0.978987594670487 controls
cg19326232 0.770412101191552 controls
cg19334350 0.983100660238984 hvCpGs
cg19336497 0.998868490761787 hvCpGs
cg19421218 0.872494394099132 controls
cg19436929 0.969103130467484 controls
cg19441834 0.937434732695072 controls
cg19452535 0.992295979097657 controls
cg19455322 0.922360211692642 controls
cg19481737 0.999999971402726 controls
cg19483816 0.907978598387415 controls
cg19516733 0.986930825228178 controls
cg19519643 0.905990191336562 controls
cg19541837 0.829900828074908 controls
cg19542131 0.875550240031671 controls
cg19545560 0.850263052330779 controls
cg19545933 0.999999971402726 controls
cg19571727 0.991247596523735 controls
cg19582316 0.874979476329948 controls
cg19587377 0.999999971402726 controls
cg19602773 0.784172627468047 controls
cg19616316 0.943375588638607 controls
cg19651694 0.961934120093329 controls
cg19653783 0.914757572217438 controls
cg19675142 0.665529836207298 controls
cg19704755 0.711303619480532 controls
cg19757928 0.717763408190866 controls
cg19836145 0.907418032984866 controls
cg19845878 0.922133056939792 controls
cg19860663 0.999999971402726 controls
cg19886405 0.999999971402726 controls
cg19955318 0.892950263986116 controls
cg19956914 0.994477193223348 controls
cg20011402 0.949928717160487 controls
cg20045696 0.999999971402726 controls
cg20060109 0.952626070652321 controls
cg20075270 0.885179347183296 controls
cg20082877 0.899286396598993 controls
cg20102280 0.934376088619355 controls
cg20120430 0.77905009204689 controls
cg20123637 0.99314830937667 controls
cg20128323 0.661341106824909 hvCpGs
cg20140950 0.948821402373123 controls
cg20177507 0.887729963723095 controls
cg20180364 0.802324763104962 controls
cg20204986 0.866268983285214 controls
cg20234170 0.870636732660876 controls
cg20263435 0.846997783361164 controls
cg20280925 0.923545985523126 controls
cg20281882 0.999999971402726 controls
cg20282814 0.979976887710262 controls
cg20314660 0.999999971402726 controls
cg20326248 0.999999971402726 controls
cg20340141 0.999999971402726 controls
cg20406635 0.970452274629289 controls
cg20426524 0.999999971402726 controls
cg20438306 0.961599470499546 controls
cg20448053 0.831110544838211 controls
cg20449483 0.864906571969068 controls
cg20464732 0.919832178449838 controls
cg20467896 0.994412690332594 controls
cg20514132 0.950379175887761 controls
cg20515787 0.999999971402726 controls
cg20518154 0.999999971402726 controls
cg20530613 0.991284900482971 controls
cg20602300 0.913454152710851 controls
cg20622131 0.899878784374302 controls
cg20651995 0.932417200417224 controls
cg20701145 0.749576323673079 controls
cg20703137 0.928775756309023 controls
cg20718816 0.859097447004323 controls
cg20724579 0.876307088800341 controls
cg20753954 0.737831216215461 controls
cg20776454 0.906195467883836 controls
cg20784207 0.999999971402726 controls
cg20826345 0.84331920010372 controls
cg20826416 0.874394949745318 controls
cg20842782 0.976317155235372 controls
cg20886721 0.92387969515845 controls
cg20928981 0.895311898376008 controls
cg20951821 0.871024142486064 controls
cg20952286 0.910388249108122 controls
cg20971488 0.944522616368017 controls
cg20988589 0.879078304805992 controls
cg21091128 0.924799334575932 controls
cg21143587 0.999999971402726 controls
cg21155796 0.999999971402726 controls
cg21156276 0.962198425006352 controls
cg21158981 0.999999971402726 controls
cg21177778 0.937902954839038 controls
cg21196747 0.920435331817633 controls
cg21201884 0.969189386088955 controls
cg21215272 0.999999971402726 controls
cg21217092 0.899605075329118 controls
cg21223341 0.829827148398981 controls
cg21232015 0.969113256262419 controls
cg21247590 0.861619878886027 controls
cg21265278 0.925389725892339 controls
cg21272279 0.909294284707699 controls
cg21316772 0.999999971402726 controls
cg21319458 0.839426706681236 controls
cg21333861 0.930019486881445 controls
cg21334449 0.918638331333464 controls
cg21336547 0.920049043852562 controls
cg21354212 0.966556215600198 controls
cg21438613 0.999999971402726 controls
cg21441886 0.827181440146155 controls
cg21449897 0.900366143562706 controls
cg21532913 0.818922933951426 controls
cg21576525 0.852245655901689 controls
cg21583086 0.918183670672329 controls
cg21629653 0.730870324215652 controls
cg21640566 0.831947987163238 controls
cg21669371 0.805897563922575 controls
cg21685152 0.97253718629496 controls
cg21696636 0.921315652278135 controls
cg21723559 0.910291627190009 controls
cg21787190 0.941941831943508 controls
cg21792144 0.984407799812403 controls
cg21798815 0.972701744386254 controls
cg21808707 0.887917922031733 controls
cg21849552 0.892736153076137 controls
cg21853693 0.999999971402726 controls
cg21858462 0.900783828791696 controls
cg21886042 0.999999971402726 controls
cg21908664 0.871130397175567 controls
cg21917740 0.978122922475866 controls
cg21946006 0.776029785884955 controls
cg21969477 0.732457435119619 controls
cg22006288 0.999999971402726 controls
cg22020299 0.999999971402726 controls
cg22039234 0.809476871445316 controls
cg22062131 0.980069076763455 controls
cg22068464 0.841152907511557 controls
cg22073152 0.956013814770059 controls
cg22129571 0.895487898819234 controls
cg22158723 0.882150079536463 controls
cg22165208 0.949446187087968 controls
cg22172038 0.900076043644915 controls
cg22192301 0.743492505553254 controls
cg22304522 0.976862593645159 controls
cg22322798 0.759890563278482 controls
cg22384801 0.760310542192774 controls
cg22458831 0.999999971402726 controls
cg22473620 0.854863541291302 controls
cg22476550 0.984928697786333 controls
cg22479161 0.83157832499399 controls
cg22501143 0.810349359642706 controls
cg22501793 0.999999971402726 controls
cg22547775 0.868639211742516 controls
cg22554488 0.895272279178899 controls
cg22560637 0.956651641144176 controls
cg22601123 0.928968243377826 controls
