CpG alpha ishvCpG
cg01394339 0.855188646744481 hvCpG
cg01412970 0.970681783252869 hvCpG
cg01418618 0.909554607315714 hvCpG
cg01422370 0.822035524483768 hvCpG
cg01427815 0.797848951457509 hvCpG
cg01448115 0.993668801624699 hvCpG
cg01466164 0.932072316467767 hvCpG
cg01479768 0.821306783584839 hvCpG
cg01489256 0.774159909135664 hvCpG
cg01517571 0.999999971402726 hvCpG
cg01540522 0.999999971402726 hvCpG
cg01567173 0.870425029856911 hvCpG
cg01568522 0.753887795664966 hvCpG
cg01616529 0.999999971402726 hvCpG
cg01624173 0.95342002907728 hvCpG
cg01677628 0.999999971402726 hvCpG
cg01706515 0.999999971402726 hvCpG
cg01754423 0.957950951631315 hvCpG
cg01760090 0.999999971402726 hvCpG
cg01773685 0.952719028480493 hvCpG
cg01777861 0.999999971402726 hvCpG
cg01781662 0.999999971402726 hvCpG
cg01786704 0.912652333227521 hvCpG
cg01814130 0.998693610001911 hvCpG
cg01820273 0.999999971402726 hvCpG
cg01840183 0.999999971402726 hvCpG
cg01881182 0.807805122622314 hvCpG
cg01911613 0.927333145909757 hvCpG
cg01971227 0.999999971402726 hvCpG
cg01981733 0.958969258742227 hvCpG
cg01993818 0.777588731763134 hvCpG
cg01996567 0.999999971402726 hvCpG
cg02000275 0.879163078003015 hvCpG
cg02030403 0.936974034192929 hvCpG
cg02041677 0.90561832263873 hvCpG
cg02048922 0.762821570219064 hvCpG
cg02091185 0.888519702549675 hvCpG
cg02123734 0.999999971402726 hvCpG
cg02176678 0.937061739540008 hvCpG
cg02196655 0.999999971402726 hvCpG
cg02251663 0.857845130887162 hvCpG
cg02251754 0.999999971402726 hvCpG
cg02257953 0.961976863356072 hvCpG
cg02267270 0.998712584996173 hvCpG
cg02276823 0.999466918024485 hvCpG
cg02297043 0.955294884652774 hvCpG
cg02331830 0.877642499480447 hvCpG
cg02331910 0.883268022652098 hvCpG
cg02341645 0.999999971402726 hvCpG
cg02380802 0.999999971402726 hvCpG
cg02396836 0.975849337768414 hvCpG
cg02398342 0.999999971402726 hvCpG
cg02410480 0.999999971402726 hvCpG
cg02428792 0.742436989673956 hvCpG
cg02434121 0.999999971402726 hvCpG
cg02487331 0.999999971402726 hvCpG
cg02490460 0.999999971402726 hvCpG
cg02513556 0.970737364337443 hvCpG
cg02518135 0.896318552133105 hvCpG
cg02524205 0.928100511024833 hvCpG
cg02530824 0.982046166857593 hvCpG
cg02539153 0.865906381799805 hvCpG
cg02541444 0.89291538964652 hvCpG
cg02574844 0.999999971402726 hvCpG
cg02583091 0.99569504992237 hvCpG
cg02585329 0.927423091210615 hvCpG
cg02591356 0.830757032127315 hvCpG
cg02599361 0.998549159271995 hvCpG
cg02616786 0.966759314752136 hvCpG
cg02675527 0.999999971402726 hvCpG
cg02707854 0.999999971402726 hvCpG
cg02737384 0.924712012704166 hvCpG
cg02754945 0.895145989243476 hvCpG
cg02795334 0.637196623085458 hvCpG
cg02852959 0.999999971402726 hvCpG
cg02860705 0.999999971402726 hvCpG
cg02883668 0.999999971402726 hvCpG
cg02886208 0.941493022260166 hvCpG
cg02891314 0.999999971402726 hvCpG
cg02910054 0.950388167433279 hvCpG
cg02918557 0.988004845548581 hvCpG
cg02931604 0.999999971402726 hvCpG
cg02959988 0.766256293403544 hvCpG
cg02963119 0.96576206812191 hvCpG
cg03009158 0.840830494492154 hvCpG
cg03035115 0.869186614751435 hvCpG
cg03042477 0.851481244513094 hvCpG
cg03097147 0.856328587666731 hvCpG
cg03110795 0.886725089086471 hvCpG
cg03116837 0.962692447329266 hvCpG
cg03147592 0.849890518675153 hvCpG
cg03151810 0.999999971402726 hvCpG
cg03179435 0.901448188312962 hvCpG
cg03188948 0.860618459383883 hvCpG
cg03213289 0.996006922694631 hvCpG
cg03217880 0.97467385898308 hvCpG
cg03235661 0.843543460374507 hvCpG
cg03287299 0.922847114563067 hvCpG
cg03288922 0.898567888291838 hvCpG
cg03352173 0.995696291905051 hvCpG
cg03404566 0.943281270014044 hvCpG
cg03407747 0.895019271067821 hvCpG
cg03433313 0.956177194056137 hvCpG
cg03453431 0.999999971402726 hvCpG
cg03472888 0.796572665162582 hvCpG
cg03494429 0.969728487005564 hvCpG
cg03511628 0.920866992960417 hvCpG
cg03568507 0.999999971402726 hvCpG
cg03590420 0.961994916133961 hvCpG
cg03605463 0.962002192334734 hvCpG
cg03613822 0.939045586395848 hvCpG
cg03638120 0.818666731396808 hvCpG
cg03648020 0.908558590663659 hvCpG
cg03671052 0.927321781161468 hvCpG
cg03672997 0.999999971402726 hvCpG
cg03682112 0.943864964135666 hvCpG
cg03691822 0.706635464550914 hvCpG
cg03716984 0.943999755707882 hvCpG
cg03731646 0.999999971402726 hvCpG
cg03736781 0.844186320633065 hvCpG
cg03745383 0.855100259720973 hvCpG
cg03759229 0.885855670953562 hvCpG
cg03781731 0.665339326972335 hvCpG
cg03848129 0.882181314457256 hvCpG
cg03877420 0.927260090500734 hvCpG
cg03887787 0.840378134552604 hvCpG
cg03898365 0.91718244322477 hvCpG
cg03936135 0.987233278769008 hvCpG
cg03942599 0.946120667762081 hvCpG
cg03950599 0.818295383179515 hvCpG
cg03972071 0.853257644861673 hvCpG
cg03995300 0.999999971402726 hvCpG
cg03999872 0.928456427908589 hvCpG
cg04001333 0.999999971402726 hvCpG
cg04015962 0.638378286623556 hvCpG
cg04021544 0.999999971402726 hvCpG
cg04034577 0.819224363396388 hvCpG
cg04043455 0.873981180514067 hvCpG
cg04053776 0.999999971402726 hvCpG
cg04063615 0.979698163654315 hvCpG
cg04074153 0.999999971402726 hvCpG
cg04103251 0.80476627445574 hvCpG
cg04111992 0.999999971402726 hvCpG
cg04155289 0.819211072627442 hvCpG
cg04198914 0.999999971402726 hvCpG
cg04255230 0.90520230069106 hvCpG
cg04258219 0.835336758207264 hvCpG
cg04300684 0.999999971402726 hvCpG
cg04352168 0.964915114006413 hvCpG
cg04353106 0.952261625199163 hvCpG
cg04370829 0.944529138949378 hvCpG
cg04387835 0.793744964757191 hvCpG
cg04393339 0.950425651493627 hvCpG
cg04471151 0.679601249040417 hvCpG
cg04484415 0.896316487602807 hvCpG
cg04579398 0.931022711050912 hvCpG
cg04634427 0.968192444286633 hvCpG
cg04653913 0.999999971402726 hvCpG
cg04671734 0.977785860649284 hvCpG
cg04672622 0.999692684704967 hvCpG
cg04672903 0.799068398363847 hvCpG
cg04673462 0.888328258875701 hvCpG
cg04692870 0.999043863343754 hvCpG
cg04707706 0.956946611758367 hvCpG
cg04716996 0.995804041608542 hvCpG
cg04727522 0.860604440927187 hvCpG
cg04794430 0.999999971402726 hvCpG
cg04816171 0.966529983230128 hvCpG
cg04838249 0.849117643698223 hvCpG
cg04846574 0.915082328711156 hvCpG
cg04850286 0.887546914510261 hvCpG
cg04862340 0.909834257053439 hvCpG
cg04876069 0.997186106382834 hvCpG
cg04972046 0.877145126431789 hvCpG
cg04985582 0.985696226420501 hvCpG
cg04996195 0.69037453622134 hvCpG
cg05014721 0.953860173134719 hvCpG
cg05017628 0.870160137422502 hvCpG
cg05041596 0.999999971402726 hvCpG
cg05056638 0.999999971402726 hvCpG
cg05079544 0.936771989856379 hvCpG
cg05132077 0.867312754349603 hvCpG
cg05156901 0.998240591492843 hvCpG
cg05180451 0.962230936311822 hvCpG
cg05180717 0.880218261433632 hvCpG
cg05185784 0.999999971402726 hvCpG
cg05194426 0.999999971402726 hvCpG
cg05200811 0.999999971402726 hvCpG
cg05211868 0.999999971402726 hvCpG
cg05213296 0.978657754424391 hvCpG
cg05251669 0.986643188216171 hvCpG
cg05265884 0.928350882252986 hvCpG
cg05266226 0.866101392433093 hvCpG
cg05275595 0.999999971402726 hvCpG
cg05283184 0.926766049945043 hvCpG
cg05295566 0.698933215467379 hvCpG
cg05313918 0.981384504371294 hvCpG
cg05364038 0.892649515254662 hvCpG
cg05374025 0.999999971402726 hvCpG
cg05384724 0.813519441861894 hvCpG
cg05393023 0.882817698000146 hvCpG
cg05463589 0.999999971402726 hvCpG
cg05491587 0.958849342815866 hvCpG
cg05495478 0.830552172880309 hvCpG
cg05509609 0.999999971402726 hvCpG
cg05528899 0.878989185516697 hvCpG
cg05545777 0.999999971402726 hvCpG
cg05589784 0.782329847765057 hvCpG
cg05590257 0.943647110274681 hvCpG
cg05627947 0.941960067603561 hvCpG
cg05650719 0.77001256985989 hvCpG
cg05662444 0.999999971402726 hvCpG
cg05670004 0.905392874542932 hvCpG
cg05683630 0.859987915311312 hvCpG
cg05713954 0.916180078565318 hvCpG
cg05717871 0.999999971402726 hvCpG
cg05725404 0.968725814522066 hvCpG
cg05766510 0.999999971402726 hvCpG
cg05768032 0.972611719021052 hvCpG
cg05865280 0.862886943787685 hvCpG
cg05876425 0.927747480253477 hvCpG
cg05895034 0.938965514832415 hvCpG
cg05903289 0.999999971402726 hvCpG
cg05912299 0.993728518074019 hvCpG
cg05927817 0.877165418722404 hvCpG
cg05979241 0.713921809691298 hvCpG
cg05988645 0.78377873472104 hvCpG
cg05991492 0.999999971402726 hvCpG
cg05996213 0.733209492630237 hvCpG
cg06001716 0.966252486290088 hvCpG
cg06018119 0.87567198958928 hvCpG
cg06054159 0.999999971402726 hvCpG
cg06061081 0.999999971402726 hvCpG
cg06067394 0.930211983174834 hvCpG
cg06108461 0.9676089267256 hvCpG
cg06132400 0.999999971402726 hvCpG
cg06150803 0.775206909646798 hvCpG
cg06159404 0.969240694079907 hvCpG
cg06161550 0.953930820467826 hvCpG
cg06207961 0.96779791888463 hvCpG
cg06221963 0.849049241550277 hvCpG
cg06223162 0.999999971402726 hvCpG
cg06241208 0.999999971402726 hvCpG
cg06295223 0.640910585463195 hvCpG
cg06351537 0.790110221806389 hvCpG
cg06395298 0.748342088739055 hvCpG
cg06416764 0.813703929888 hvCpG
cg06477663 0.77834393605755 hvCpG
cg06507634 0.885109415078612 hvCpG
cg06508738 0.861513842958878 hvCpG
cg06513375 0.913257808062233 hvCpG
cg06524264 0.999999971402726 hvCpG
cg06546677 0.969645750546264 hvCpG
cg06556497 0.864199629303673 hvCpG
cg06557421 0.827934059603067 hvCpG
cg06565913 0.745045012284329 hvCpG
cg06570358 0.629347338869222 hvCpG
cg06574296 0.850405154874273 hvCpG
cg06584218 0.890822889846567 hvCpG
cg06588556 0.995883891468385 hvCpG
cg06593753 0.910412703718671 hvCpG
cg06612196 0.941399299019319 hvCpG
cg06636551 0.999999971402726 hvCpG
cg06657917 0.999999971402726 hvCpG
cg06667732 0.803115374375785 hvCpG
cg06669374 0.999999971402726 hvCpG
cg06675417 0.999999971402726 hvCpG
cg06679334 0.957057246082092 hvCpG
cg06699195 0.692471121670867 hvCpG
cg06713675 0.999999971402726 hvCpG
cg06749524 0.875147334010191 hvCpG
cg06800231 0.941068639632557 hvCpG
cg06805348 0.762121494232647 hvCpG
cg06808011 0.999999971402726 hvCpG
cg06821828 0.994699911351394 hvCpG
cg06834998 0.875754125696371 hvCpG
cg06867482 0.816685619819811 hvCpG
cg06873352 0.999999971402726 hvCpG
cg06877486 0.716590879562707 hvCpG
cg06888460 0.791981524905733 hvCpG
cg06889571 0.561540233879902 hvCpG
cg06900216 0.940505054473062 hvCpG
cg06935979 0.726765804404405 hvCpG
cg06976144 0.912141692532821 hvCpG
cg07019386 0.999999971402726 hvCpG
cg07025785 0.999999971402726 hvCpG
cg07030516 0.911745223200123 hvCpG
cg07076816 0.866068434208224 hvCpG
cg07092029 0.850038266516344 hvCpG
cg07110009 0.999999971402726 hvCpG
cg07128416 0.854450047668882 hvCpG
cg07138994 0.943041497614999 hvCpG
cg07167872 0.948399487599567 hvCpG
cg07212818 0.965798469740681 hvCpG
cg07216884 0.836676789221344 hvCpG
cg07238058 0.841804984085353 hvCpG
cg07241909 0.872302812025985 hvCpG
cg07244098 0.690257489456553 hvCpG
cg07257824 0.999999971402726 hvCpG
cg07264025 0.861397835085285 hvCpG
cg07285237 0.890054896773503 hvCpG
cg07314298 0.999999971402726 hvCpG
cg07341007 0.999999971402726 hvCpG
cg07366506 0.999999971402726 hvCpG
cg07381391 0.875204601901373 hvCpG
cg07427475 0.655858197983611 hvCpG
cg07434457 0.845764632815948 hvCpG
cg07502417 0.887165662551599 hvCpG
cg07516511 0.815872546631276 hvCpG
cg07529122 0.850380840202435 hvCpG
cg07552315 0.830935753758747 hvCpG
cg07557707 0.924199166827055 hvCpG
cg07563363 0.92743464319435 hvCpG
cg07599136 0.743353826241667 hvCpG
cg07600533 0.982322562017691 hvCpG
cg07602195 0.999999971402726 hvCpG
cg07612827 0.902909898837131 hvCpG
cg07615111 0.91930572676224 hvCpG
cg07620230 0.942663835527939 hvCpG
cg07645761 0.800653621001574 hvCpG
cg07661965 0.657620124168541 hvCpG
cg07671678 0.764747563550094 hvCpG
cg07673080 0.931408101257414 hvCpG
cg07716408 0.999999971402726 hvCpG
cg07722678 0.759844471190215 hvCpG
cg07737560 0.906692701726596 hvCpG
cg07745596 0.825425771586858 hvCpG
cg07747299 0.999999971402726 hvCpG
cg07752120 0.869263420105532 hvCpG
cg07752409 0.999999971402726 hvCpG
cg07759801 0.999999971402726 hvCpG
cg07895657 0.999999971402726 hvCpG
cg07926092 0.962492672706803 hvCpG
cg07937631 0.999999971402726 hvCpG
cg07971089 0.858660557938189 hvCpG
cg07973095 0.815210782962721 hvCpG
cg07977614 0.872952837289752 hvCpG
cg08005660 0.942622474184633 hvCpG
cg08015278 0.999999971402726 hvCpG
cg08017634 0.999999971402726 hvCpG
cg08025464 0.853604081309997 hvCpG
cg08031492 0.749866235662206 hvCpG
cg08035479 0.643845707834362 hvCpG
cg08045932 0.877908387418336 hvCpG
cg08048268 0.999999971402726 hvCpG
cg08064292 0.865760057574768 hvCpG
cg08085267 0.999999971402726 hvCpG
cg08103988 0.999340500891276 hvCpG
cg08121117 0.76820016435185 hvCpG
cg08124030 0.878502043623629 hvCpG
cg08133631 0.929717286286465 hvCpG
cg08153404 0.996553258049832 hvCpG
cg08180572 0.781671050204479 hvCpG
cg08202144 0.806310459582191 hvCpG
cg08223357 0.951636467237703 hvCpG
cg08242633 0.999999971402726 hvCpG
cg08260052 0.999999971402726 hvCpG
cg08274176 0.982214176579907 hvCpG
cg08277548 0.808106426533974 hvCpG
cg08288433 0.999999971402726 hvCpG
cg08289130 0.995564381672388 hvCpG
cg08330435 0.999999971402726 hvCpG
cg08381620 0.999999971402726 hvCpG
cg08382737 0.826140060272834 hvCpG
cg08418111 0.930504958697816 hvCpG
cg08450021 0.970975273860729 hvCpG
cg08476511 0.90293784824184 hvCpG
cg08493051 0.978897930422531 hvCpG
cg08506606 0.857418874472755 hvCpG
cg08551532 0.896025366435201 hvCpG
cg08560373 0.952640295315926 hvCpG
cg08594936 0.947728506926156 hvCpG
cg08627397 0.805355334747017 hvCpG
cg08670281 0.88138798283213 hvCpG
cg08675364 0.776627525579732 hvCpG
cg08681685 0.957479954468603 hvCpG
cg08687025 0.999999971402726 hvCpG
cg08721802 0.999999971402726 hvCpG
cg08739651 0.787272791420737 hvCpG
cg08742575 0.999999971402726 hvCpG
cg08750459 0.999999971402726 hvCpG
cg08804111 0.981093256770335 hvCpG
cg08818829 0.891464894576584 hvCpG
cg08835755 0.999999971402726 hvCpG
cg08835956 0.943288402430785 hvCpG
cg08842287 0.840375627227753 hvCpG
cg08851727 0.928322981447742 hvCpG
cg08871608 0.999999971402726 hvCpG
cg08886301 0.999999971402726 hvCpG
cg08923669 0.901130861653133 hvCpG
cg08962081 0.971972404108895 hvCpG
cg08996805 0.960314600278478 hvCpG
cg09002919 0.988457478306695 hvCpG
cg09005971 0.737930512930941 hvCpG
cg09033333 0.808777671128584 hvCpG
cg09035930 0.907942915715223 hvCpG
cg09053247 0.99999996052846 hvCpG
cg09117448 0.936914522276736 hvCpG
cg09150559 0.865150118966017 hvCpG
cg09153895 0.955854830758588 hvCpG
cg09163005 0.944951595417601 hvCpG
cg09163369 0.882693631053728 hvCpG
cg09180702 0.984715048924794 hvCpG
cg09219402 0.912626409829923 hvCpG
cg09285851 0.80099956701277 hvCpG
cg09300795 0.788857770507387 hvCpG
cg09314196 0.990905746311142 hvCpG
cg09320662 0.822921628336358 hvCpG
cg09332960 0.945371504406415 hvCpG
cg09351881 0.999999971402726 hvCpG
cg09359103 0.796497008110321 hvCpG
cg09365446 0.930602220103822 hvCpG
cg09367266 0.999999971402726 hvCpG
cg09374293 0.993711603806957 hvCpG
cg09381666 0.999999971402726 hvCpG
cg09395805 0.939989398272478 hvCpG
cg09396704 0.872412190711726 hvCpG
cg09408571 0.994431846425185 hvCpG
cg09435890 0.977730176274715 hvCpG
cg09447675 0.999999971402726 hvCpG
cg09495303 0.999999971402726 hvCpG
cg09496634 0.988026371967433 hvCpG
cg09506675 0.928865448401495 hvCpG
cg09540102 0.886269273634219 hvCpG
cg09552652 0.777678059331158 hvCpG
cg09582351 0.883558209820115 hvCpG
cg09584650 0.899910502386731 hvCpG
cg09586646 0.944640120838064 hvCpG
cg09601159 0.999999971402726 hvCpG
cg09602803 0.966414057052953 hvCpG
cg09619624 0.903683211658167 hvCpG
cg09626521 0.919970506599079 hvCpG
cg09628704 0.90101085280835 hvCpG
cg09640425 0.999999971402726 hvCpG
cg09690449 0.926757662659573 hvCpG
cg09737019 0.95549140996527 hvCpG
cg09739413 0.979501051368632 hvCpG
cg09745688 0.942642063117244 hvCpG
cg09777637 0.927125166863129 hvCpG
cg09817162 0.999999971402726 hvCpG
cg09826364 0.999999971402726 hvCpG
cg09883286 0.923029171292914 hvCpG
cg09884451 0.999999971402726 hvCpG
cg09888468 0.990396951029519 hvCpG
cg09894276 0.925495009947998 hvCpG
cg09933458 0.866798948571827 hvCpG
cg09953520 0.857600192762036 hvCpG
cg09955645 0.878134763497078 hvCpG
cg09974661 0.818913011046564 hvCpG
cg09976142 0.740263683346068 hvCpG
cg09978860 0.979190036288668 hvCpG
cg10016788 0.768605858419405 hvCpG
cg10047845 0.999999971402726 hvCpG
cg10057126 0.999999971402726 hvCpG
cg10070864 0.999999971402726 hvCpG
cg10071929 0.999999971402726 hvCpG
cg10090844 0.999999971402726 hvCpG
cg10104252 0.948062082603466 hvCpG
cg10110474 0.827706848060294 hvCpG
cg10143960 0.999999971402726 hvCpG
cg10173694 0.666081418888615 hvCpG
cg10210594 0.79063664747482 hvCpG
cg10225865 0.846092958457149 hvCpG
cg10257302 0.792711447600768 hvCpG
cg10279314 0.999999971402726 hvCpG
cg10296238 0.999999971402726 hvCpG
cg10315903 0.957779208461207 hvCpG
cg10455971 0.999999971402726 hvCpG
cg10463207 0.999999971402726 hvCpG
cg10502220 0.850145094286189 hvCpG
cg10516993 0.576930277268891 hvCpG
cg10517650 0.914466927586836 hvCpG
cg10519437 0.967188884439144 hvCpG
cg10553748 0.938043990697848 hvCpG
cg10589385 0.955716685409254 hvCpG
cg10602537 0.708532506400741 hvCpG
cg10622551 0.999999971402726 hvCpG
cg10667338 0.999999971402726 hvCpG
cg10676327 0.71555396564497 hvCpG
cg10687087 0.999999971402726 hvCpG
cg10714510 0.918121271160028 hvCpG
cg10742917 0.999999971402726 hvCpG
cg10828284 0.828544423664771 hvCpG
cg10831901 0.921167226384867 hvCpG
cg10854819 0.881172505315381 hvCpG
cg10862468 0.975390367412125 hvCpG
cg10871120 0.990618018749886 hvCpG
cg10875695 0.905691645521107 hvCpG
cg10881764 0.999999971402726 hvCpG
cg10932486 0.765340101083867 hvCpG
cg10963061 0.916180071330365 hvCpG
cg10987071 0.502477784211523 hvCpG
cg10995755 0.943952848478197 hvCpG
cg11002686 0.999999971402726 hvCpG
cg11055991 0.91161774766703 hvCpG
cg11061422 0.833262646014768 hvCpG
cg11071193 0.959775213183049 hvCpG
cg11072645 0.914051084504051 hvCpG
cg11074933 0.939328420888735 hvCpG
cg11103390 0.999999971402726 hvCpG
cg11123440 0.999999971402726 hvCpG
cg11146691 0.652228550318185 hvCpG
cg11168104 0.867267375895822 hvCpG
cg11174255 0.999999971402726 hvCpG
cg11229771 0.999999971402726 hvCpG
cg11229864 0.950695310128926 hvCpG
cg11240062 0.999999971402726 hvCpG
cg11256152 0.999999971402726 hvCpG
cg11309454 0.966899419042028 hvCpG
cg11335335 0.86846527260092 hvCpG
cg11336860 0.993818245096411 hvCpG
cg11342198 0.903009084071144 hvCpG
cg11360755 0.778918309595497 hvCpG
cg11382082 0.948618134941242 hvCpG
cg11388673 0.925272137910143 hvCpG
cg11440486 0.999999971402726 hvCpG
cg11445109 0.942666476328792 hvCpG
cg11445191 0.817743901225312 hvCpG
cg11480278 0.999999971402726 hvCpG
cg11510586 0.825562883276327 hvCpG
cg11519983 0.926757829283583 hvCpG
cg11556592 0.827429400849953 hvCpG
cg11557463 0.862012130054901 hvCpG
cg11586189 0.999999971402726 hvCpG
cg11595575 0.965361309159188 hvCpG
cg11628972 0.763755457135623 hvCpG
cg11715858 0.870302095360207 hvCpG
cg11737298 0.891639461423702 hvCpG
cg11747462 0.92468360406154 hvCpG
cg11766577 0.999999971402726 hvCpG
cg11775292 0.939399274091271 hvCpG
cg11779808 0.999999971402726 hvCpG
cg11783602 0.815787544358121 hvCpG
cg11787508 0.942500707455157 hvCpG
cg11799593 0.784805592505333 hvCpG
cg11821245 0.948648205640783 hvCpG
cg11872743 0.964499689726236 hvCpG
cg11940040 0.999999971402726 hvCpG
cg11945929 0.999999971402726 hvCpG
cg11965913 0.865885077395062 hvCpG
cg12003941 0.965583521803887 hvCpG
cg12031962 0.999028967474083 hvCpG
cg12033622 0.870417688705199 hvCpG
cg12064134 0.836541667689313 hvCpG
cg12075247 0.825978626356275 hvCpG
cg12078775 0.840187876965487 hvCpG
cg12081754 0.968601753801607 hvCpG
cg12133451 0.999999971402726 hvCpG
cg12156287 0.913372473025707 hvCpG
cg12159023 0.931479067146374 hvCpG
cg12193833 0.952494411784912 hvCpG
cg12194929 0.818465640301903 hvCpG
cg12197752 0.990330503689229 hvCpG
cg12289045 0.987048143726222 hvCpG
cg12384790 0.974819622456451 hvCpG
cg12384932 0.869032777511575 hvCpG
cg12440927 0.915636207685164 hvCpG
cg12454169 0.899887876340316 hvCpG
cg12483005 0.992285715786921 hvCpG
cg12489353 0.827764108100654 hvCpG
cg12492653 0.803433930626504 hvCpG
cg12552293 0.93419570955628 hvCpG
cg12564567 0.999999971402726 hvCpG
cg12566078 0.999999971402726 hvCpG
cg12580445 0.926912216425843 hvCpG
cg12586386 0.802238142483353 hvCpG
cg12590608 0.954171265122962 hvCpG
cg12648671 0.999999971402726 hvCpG
cg12649455 0.911323785799215 hvCpG
cg12689832 0.82482896444534 hvCpG
cg12733396 0.999999971402726 hvCpG
cg12744031 0.844876089281451 hvCpG
cg12754571 0.999999971402726 hvCpG
cg12850892 0.999999971402726 hvCpG
cg12870014 0.775502416760753 hvCpG
cg12884551 0.810356518681798 hvCpG
cg12944343 0.999999971402726 hvCpG
cg12950816 0.92245403453391 hvCpG
cg12954512 0.870536625799651 hvCpG
cg13023646 0.999999971402726 hvCpG
cg13105599 0.895164959979321 hvCpG
cg13106484 0.856905826782685 hvCpG
cg13126279 0.986127123759592 hvCpG
cg13126871 0.948444602676125 hvCpG
cg13132497 0.999999971402726 hvCpG
cg13159946 0.748056894436219 hvCpG
cg13207180 0.880563444813968 hvCpG
cg13207630 0.975296706651221 hvCpG
cg13208088 0.863913364953085 hvCpG
cg13221347 0.930084868944575 hvCpG
cg13229782 0.953533759923303 hvCpG
cg13286698 0.935351830919677 hvCpG
cg13293535 0.9570890685514 hvCpG
cg13304350 0.816732454223425 hvCpG
cg13315047 0.800666063420055 hvCpG
cg13315147 0.999999971402726 hvCpG
cg13335691 0.780278957531548 hvCpG
cg13375589 0.999999971402726 hvCpG
cg13392078 0.980385072372755 hvCpG
cg13444538 0.999999971402726 hvCpG
cg13457410 0.982549269814254 hvCpG
cg13462219 0.859970001042912 hvCpG
cg13480937 0.998870967508403 hvCpG
cg13498757 0.96261483707378 hvCpG
cg13499318 0.999999971402726 hvCpG
cg13565129 0.999999971402726 hvCpG
cg13590055 0.999999971402726 hvCpG
cg13614409 0.911320756245646 hvCpG
cg13620499 0.955122970317947 hvCpG
cg13624988 0.999999971402726 hvCpG
cg13642260 0.935980040728081 hvCpG
cg13679303 0.901925884536463 hvCpG
cg13682187 0.816447681658132 hvCpG
cg13699009 0.805640047009256 hvCpG
cg13704680 0.999999971402726 hvCpG
cg13707894 0.830946584132674 hvCpG
cg13717350 0.906002836221007 hvCpG
cg13753488 0.86207958017181 hvCpG
cg13762612 0.849494083940743 hvCpG
cg13773741 0.973430806738412 hvCpG
cg13789015 0.898622897107569 hvCpG
cg13818451 0.80973026126415 hvCpG
cg13868001 0.794446549760393 hvCpG
cg13900773 0.999999971402726 hvCpG
cg13902645 0.999999971402726 hvCpG
cg13930544 0.993636759416343 hvCpG
cg13930811 0.97893499566675 hvCpG
cg13944507 0.919708599335233 hvCpG
cg13968390 0.791217634119215 hvCpG
cg13987885 0.834596705590677 hvCpG
cg14003022 0.969070007646705 hvCpG
cg14013597 0.662482722074308 hvCpG
cg14021170 0.999999971402726 hvCpG
cg14027288 0.999999971402726 hvCpG
cg14038058 0.852843621488144 hvCpG
cg14060519 0.894432207249813 hvCpG
cg14061069 0.946034991866765 hvCpG
cg14088282 0.694838407994606 hvCpG
cg14089881 0.886634792719594 hvCpG
cg14091258 0.999999971402726 hvCpG
cg14167415 0.999999971402726 hvCpG
cg14172108 0.887681998926768 hvCpG
cg14240646 0.821773211649978 hvCpG
cg14259717 0.953274896852634 hvCpG
cg14279361 0.999999971402726 hvCpG
cg14307477 0.999999971402726 hvCpG
cg14317384 0.999999971402726 hvCpG
cg14329783 0.902442620931628 hvCpG
cg14340928 0.999999971402726 hvCpG
cg14349977 0.985261440453443 hvCpG
cg14384748 0.999999971402726 hvCpG
cg14391907 0.806244687803734 hvCpG
cg14396892 0.999999971402726 hvCpG
cg14409029 0.977071317366285 hvCpG
cg14465747 0.885838462324268 hvCpG
cg14508358 0.997524486048165 hvCpG
cg14556146 0.813702912352662 hvCpG
cg14579239 0.980479278718931 hvCpG
cg14580085 0.999999971402726 hvCpG
cg14586373 0.761070576426448 hvCpG
cg14598338 0.999999971402726 hvCpG
cg14646039 0.999999971402726 hvCpG
cg14654363 0.862264202551365 hvCpG
cg14681511 0.971486217597316 hvCpG
cg14687298 0.929463975790482 hvCpG
cg14709479 0.999999971402726 hvCpG
cg14742716 0.920270616662249 hvCpG
cg14759977 0.912702601415083 hvCpG
cg14768256 0.999999971402726 hvCpG
cg14789911 0.999999971402726 hvCpG
cg14833896 0.744677192665322 hvCpG
cg14847483 0.921616194235818 hvCpG
cg14866032 0.999999971402726 hvCpG
cg14868212 0.76846596296148 hvCpG
cg14902204 0.999999971402726 hvCpG
cg14911689 0.981574545458491 hvCpG
cg14926445 0.956268174860016 hvCpG
cg14927855 0.950534288064791 hvCpG
cg14944696 0.862209150566727 hvCpG
cg14958041 0.888237836009658 hvCpG
cg14964336 0.855626085230474 hvCpG
cg15015426 0.80014737747118 hvCpG
cg15015639 0.780477215391727 hvCpG
cg15021280 0.956503950009545 hvCpG
cg15052665 0.933730799201456 hvCpG
cg15053253 0.999999971402726 hvCpG
cg15116481 0.920034252427776 hvCpG
cg15142430 0.932031249138575 hvCpG
cg15158783 0.999999971402726 hvCpG
cg15158859 0.895894178836938 hvCpG
cg15160709 0.993962552131797 hvCpG
cg15166039 0.995847261971188 hvCpG
cg15181598 0.999999971402726 hvCpG
cg15192736 0.982323102396373 hvCpG
cg15212455 0.999999971402726 hvCpG
cg15255946 0.999999971402726 hvCpG
cg15296664 0.999999971402726 hvCpG
cg15382620 0.885727486573339 hvCpG
cg15398841 0.999999971402726 hvCpG
